BRD-K20154295,54666535,\N
BRD-K20159808,54657477,\N
BRD-K20163346,54638748,\N
BRD-K20168442,39764,\N
BRD-K20168484,3651377,\N
BRD-K20170530,60189761,\N
BRD-K20178228,44493374,\N
BRD-K20182751,54654318,\N
BRD-K20191348,54661199,\N
BRD-K20192397,44490468,\N
BRD-K20197062,44488016,\N
BRD-K20197338,54657749,\N
BRD-K20200700,54646072,\N
BRD-K20203275,54666420,\N
BRD-K20211345,54660947,\N
BRD-K20216424,54652553,\N
BRD-K20220643,54638964,\N
BRD-K20251969,54637873,\N
BRD-K20255967,54637753,\N
BRD-K20272026,54654250,\N
BRD-K20278954,44504350,\N
BRD-K20281332,54657790,\N
BRD-K20285085,11213558,\N
BRD-K20287671,6450842,\N
BRD-K20300606,46903577,\N
BRD-K20307883,54638970,\N
BRD-K20310932,54638454,\N
BRD-K20313525,5281792,\N
BRD-K20315727,60184932,\N
BRD-K20332840,54646693,\N
BRD-K20338176,51039,\N
BRD-K20342806,54639127,\N
BRD-K20342961,54654162,\N
BRD-K20345035,60184897,\N
BRD-K20347026,54620982,\N
BRD-K20347745,54618137,\N
BRD-K20351658,60185157,\N
BRD-K20352452,44493263,\N
BRD-K20369357,60185165,\N
BRD-K20381303,54646658,\N
BRD-K20382089,54616535,\N
BRD-K20401833,2360837,\N
BRD-K20428479,54660710,\N
BRD-K20429911,54652476,\N
BRD-K20433775,54657676,\N
BRD-K20441249,54653995,\N
BRD-K20449903,54666429,\N
BRD-K20462402,60190997,\N
BRD-K20469405,54646210,\N
BRD-K20479120,44485200,\N
BRD-K20482099,5280805,\N
BRD-K20484910,2151,\N
BRD-K20490522,54666610,\N
BRD-K20492338,50918585,\N
BRD-K20497962,44496324,\N
BRD-K20500634,56835355,\N
BRD-K20501513,44501118,\N
BRD-K20505830,60189620,\N
BRD-K20510412,327120,\N
BRD-K20514654,73707440,\N
BRD-K20517870,54646230,\N
BRD-K20531360,54615087,\N
BRD-K20537503,60190164,\N
BRD-K20554239,54651263,\N
BRD-K20555183,54631348,\N
BRD-K20555710,54660729,\N
BRD-K20578716,54619062,\N
BRD-K20582542,54618246,\N
BRD-K20585111,60185030,\N
BRD-K20597651,44484129,\N
BRD-K20601561,60184843,\N
BRD-K20604601,54646304,\N
BRD-K20609812,60185192,\N
BRD-K20616644,54615639,\N
BRD-K20617704,44505606,\N
BRD-K20624574,44617183,\N
BRD-K20625691,54614204,\N
BRD-K20652606,54665024,\N
BRD-K20655524,4045,\N
BRD-K20658410,54666428,\N
BRD-K20697946,25147679,\N
BRD-K20714604,6604789,\N
BRD-K20718732,44484048,\N
BRD-K20721504,54649305,\N
BRD-K20725229,54650053,\N
BRD-K20729616,54631282,\N
BRD-K20732958,60191438,\N
BRD-K20736932,54661433,\N
BRD-K20740790,44488540,\N
BRD-K20741178,54631703,\N
BRD-K20742498,5145950,\N
BRD-K20754058,54631666,\N
BRD-K20755323,753704,\N
BRD-K20757362,54631806,\N
BRD-K20758354,54654456,\N
BRD-K20761826,44490918,\N
BRD-K20763692,54658093,\N
BRD-K20763958,54631579,\N
BRD-K20766305,60190979,\N
BRD-K20790586,54660652,\N
BRD-K20792495,44487764,\N
BRD-K20793945,54661323,\N
BRD-K20806007,54618110,\N
BRD-K20806847,54618552,\N
BRD-K20807411,54669275,\N
BRD-K20810283,60191344,\N
BRD-K20820984,54654068,\N
BRD-K20822925,54646208,\N
BRD-K20824593,44484239,\N
BRD-K20824632,44483794,\N
BRD-K20827004,54649945,\N
BRD-K20827972,54661407,\N
BRD-K20834925,54649383,\N
BRD-K20848134,56835560,\N
BRD-K20857608,54652526,\N
BRD-K20859359,44490251,\N
BRD-K20862010,60189924,\N
BRD-K20863480,44484391,\N
BRD-K20875709,54618126,\N
BRD-K20876879,54657720,\N
BRD-K20877010,54631393,\N
BRD-K20877213,54618403,\N
BRD-K20880473,1133083,\N
BRD-K20898254,60184862,\N
BRD-K20902354,54652614,\N
BRD-K20914082,60138134,\N
BRD-K20914452,56835443,\N
BRD-K20920669,657312,\N
BRD-K20923001,25243783,\N
BRD-K20931972,44505621,\N
BRD-K20949245,54614989,\N
BRD-K20950855,54654156,\N
BRD-K20954269,54661110,\N
BRD-K20962057,60189528,\N
BRD-K20965564,56835251,\N
BRD-K20978396,54657870,\N
BRD-K20985754,76632,\N
BRD-K20986251,9903,\N
BRD-K20994897,60191421,\N
BRD-K20995441,183470,\N
BRD-K21000135,54618369,\N
BRD-K21001652,54636786,\N
BRD-K21005091,17400499,\N
BRD-K21009077,4601225,\N
BRD-K21017376,54631025,\N
BRD-K21033948,54638779,\N
BRD-K21037590,56835315,\N
BRD-K21047238,54646327,\N
BRD-K21064560,16759163,\N
BRD-K21075720,60189570,\N
BRD-K21081985,60191065,\N
BRD-K21082546,54654086,\N
BRD-K21084378,54618784,\N
BRD-K21094215,54632183,\N
BRD-K21095834,60185051,\N
BRD-K21107294,54649422,\N
BRD-K21109208,54650138,\N
BRD-K21110399,54617262,\N
BRD-K21113341,54664839,\N
BRD-K21120783,54651275,\N
BRD-K21125707,44619742,\N
BRD-K21136828,54666577,\N
BRD-K21139275,54649112,\N
BRD-K21152218,44484568,\N
BRD-K21152785,54618147,\N
BRD-K21153751,44505142,\N
BRD-K21154786,60184961,\N
BRD-K21159035,54665047,\N
BRD-K21161559,54649671,\N
BRD-K21163701,54646510,\N
BRD-K21165668,44493094,\N
BRD-K21170640,44607576,\N
BRD-K21179706,54631662,\N
BRD-K21193980,54669493,\N
BRD-K21200579,60189811,\N
BRD-K21209030,54637863,\N
BRD-K21216453,54661236,\N
BRD-K21217422,60191126,\N
BRD-K21230248,54661271,\N
BRD-K21232697,44487262,\N
BRD-K21237738,3152427,\N
BRD-K21246672,60191425,\N
BRD-K21259057,44488434,\N
BRD-K21281680,54646634,\N
BRD-K21285939,54632221,\N
BRD-K21299908,60184821,\N
BRD-K21305828,44505624,\N
BRD-K21305994,54631542,\N
BRD-K21317335,54637714,\N
BRD-K21317336,66148,\N
BRD-K21325303,60192910,\N
BRD-K21340447,60185034,\N
BRD-K21350491,4755,\N
BRD-K21363211,44506096,\N
BRD-K21364577,54637986,\N
BRD-K21368140,60186945,\N
BRD-K21374126,54651250,\N
BRD-K21384842,54645807,\N
BRD-K21386069,54649129,\N
BRD-K21387011,44496450,\N
BRD-K21389281,44494086,\N
BRD-K21400342,54650048,\N
BRD-K21400518,60185216,\N
BRD-K21401044,6540825,\N
BRD-K21401822,60138117,\N
BRD-K21407905,54619353,\N
BRD-K21421563,44485610,\N
BRD-K21448715,54665053,\N
BRD-K21453542,60191566,\N
BRD-K21453918,60190992,\N
BRD-K21458727,44484946,\N
BRD-K21463062,54638400,\N
BRD-K21472896,54638904,\N
BRD-K21473123,54660946,\N
BRD-K21478308,54638686,\N
BRD-K21482967,54577524,\N
BRD-K21483310,60189734,\N
BRD-K21494224,46903546,\N
BRD-K21498052,60190975,\N
BRD-K21498250,54649273,\N
BRD-K21501851,60184827,\N
BRD-K21503128,54651463,\N
BRD-K21509488,54618942,\N
BRD-K21516480,44498628,\N
BRD-K21528100,54638315,\N
BRD-K21536131,54638866,\N
BRD-K21537090,60189976,\N
BRD-K21539100,54652683,\N
BRD-K21547311,54649096,\N
BRD-K21549522,54638337,\N
BRD-K21558506,54645853,\N
BRD-K21565985,5707,\N
BRD-K21569926,60185455,\N
BRD-K21572481,54657741,\N
BRD-K21576808,60184929,\N
BRD-K21590495,54650003,\N
BRD-K21600166,54632101,\N
BRD-K21614065,704205,\N
BRD-K21622447,54651229,\N
BRD-K21626096,60190234,\N
BRD-K21627123,54631345,\N
BRD-K21629388,54646692,\N
BRD-K21630495,54638699,\N
BRD-K21635943,54658174,\N
BRD-K21636276,44484222,\N
BRD-K21640605,665093,\N
BRD-K21642343,49849996,\N
BRD-K21642579,54665044,\N
BRD-K21643869,54638855,\N
BRD-K21652416,54651000,\N
BRD-K21658057,44502964,\N
BRD-K21660676,54639131,\N
BRD-K21665449,54654287,\N
BRD-K21667562,5353402,\N
BRD-K21668646,54666482,\N
BRD-K21672174,9886086,\N
BRD-K21672423,1317598,\N
BRD-K21680192,5458171,\N
BRD-K21682170,44505792,\N
BRD-K21683465,60190232,\N
BRD-K21683946,54637847,\N
BRD-K21690323,60185258,\N
BRD-K21691498,44498235,\N
BRD-K21699764,54652598,\N
BRD-K21707058,54646439,\N
BRD-K21709199,44485756,\N
BRD-K21728898,71759006,\N
BRD-K21733600,5090,\N
BRD-K21741022,54666471,\N
BRD-K21747841,54631986,\N
BRD-K21751020,60191104,\N
BRD-K21773564,46835808,\N
BRD-K21786893,44499873,\N
BRD-K21787157,54664968,\N
BRD-K21787371,56835421,\N
BRD-K21788104,2824173,\N
BRD-K21796872,54646419,\N
BRD-K21806131,6918369,\N
BRD-K21815137,12810432,\N
BRD-K21822525,56643213,\N
BRD-K21827358,44485773,\N
BRD-K21852581,54637664,\N
BRD-K21853356,5926218,\N
BRD-K21855096,54638828,\N
BRD-K21868159,60185156,\N
BRD-K21884483,65906,\N
BRD-K21898148,54652711,\N
BRD-K21904592,54658034,\N
BRD-K21913257,54654599,\N
BRD-K21918725,6903282,\N
BRD-K21936341,4630,\N
BRD-K21953167,54667931,\N
BRD-K21955335,12866477,\N
BRD-K21959862,54637950,\N
BRD-K21967348,54664916,\N
BRD-K21968411,54631721,\N
BRD-K21971034,5932799,\N
BRD-K21980308,54618823,\N
BRD-K21987633,54618546,\N
BRD-K21990111,60189165,\N
BRD-K21991827,44506038,\N
BRD-K21994180,44486994,\N
BRD-K22002407,54646310,\N
BRD-K22006123,24747212,\N
BRD-K22009844,4770,\N
BRD-K22010301,3803,\N
BRD-K22010555,54649093,\N
BRD-K22013971,54645977,\N
BRD-K22031742,60185115,\N
BRD-K22033393,54654536,\N
BRD-K22033912,44485076,\N
BRD-K22041611,54649282,\N
BRD-K22052171,54657766,\N
BRD-K22065094,54618354,\N
BRD-K22070096,54638617,\N
BRD-K22080587,54657726,\N
BRD-K22081896,14925,\N
BRD-K22096725,24875320,\N
BRD-K22097595,54638661,\N
BRD-K22098045,54618204,\N
BRD-K22101161,60185076,\N
BRD-K22109269,54638883,\N
BRD-K22123421,54646380,\N
BRD-K22127625,54651236,\N
BRD-K22129929,17400500,\N
BRD-K22134346,54454,\N
BRD-K22135724,54649676,\N
BRD-K22145792,60189162,\N
BRD-K22148752,54664998,\N
BRD-K22149853,60191350,\N
BRD-K22166546,54665048,\N
BRD-K22173650,54639158,\N
BRD-K22174526,54649565,\N
BRD-K22177698,54660693,\N
BRD-K22177912,44491464,\N
BRD-K22181332,54639044,\N
BRD-K22193694,8569,\N
BRD-K22204517,60185218,\N
BRD-K22210218,44142116,\N
BRD-K22210284,54631313,\N
BRD-K22211348,44494556,\N
BRD-K22215387,54638879,\N
BRD-K22215695,1502520,\N
BRD-K22227508,135242,\N
BRD-K22229373,54649875,\N
BRD-K22244182,54665041,\N
BRD-K22246751,54631914,\N
BRD-K22248406,54649858,\N
BRD-K22253301,54645969,\N
BRD-K22261046,44618164,\N
BRD-K22264435,60189830,\N
BRD-K22265882,54666400,\N
BRD-K22275321,54638727,\N
BRD-K22280018,44619818,\N
BRD-K22282523,54666590,\N
BRD-K22291343,54638630,\N
BRD-K22307331,54646728,\N
BRD-K22314621,60189287,\N
BRD-K22314899,3091786,\N
BRD-K22318001,54646130,\N
BRD-K22321414,6541041,\N
BRD-K22322324,1075883,\N
BRD-K22324798,54637812,\N
BRD-K22325899,54618130,\N
BRD-K22330909,60185012,\N
BRD-K22337096,515709,\N
BRD-K22345692,54646674,\N
BRD-K22353999,60191178,\N
BRD-K22356478,54645858,\N
BRD-K22356946,54631555,\N
BRD-K22357409,54652469,\N
BRD-K22361536,60191133,\N
BRD-K22375775,44494000,\N
BRD-K22384978,1978813,\N
BRD-K22385434,54618542,\N
BRD-K22385716,3971,\N
BRD-K22387508,54646033,\N
BRD-K22389219,60189985,\N
BRD-K22416922,54651182,\N
BRD-K22420960,54619119,\N
BRD-K22428007,54638379,\N
BRD-K22429181,445354,\N
BRD-K22433696,54638589,\N
BRD-K22435870,54630662,\N
BRD-K22447604,54638758,\N
BRD-K22449070,60138073,\N
BRD-K22450189,44618671,\N
BRD-K22451143,54631795,\N
BRD-K22451824,54638527,\N
BRD-K22458275,44616387,\N
BRD-K22458526,54619105,\N
BRD-K22479833,56835307,\N
BRD-K22482035,44485072,\N
BRD-K22485649,54618286,\N
BRD-K22486133,60184889,\N
BRD-K22488594,54664965,\N
BRD-K22496535,54651257,\N
BRD-K22500599,54646324,\N
BRD-K22503835,5186,\N
BRD-K22507586,73707441,\N
BRD-K22508185,54657975,\N
BRD-K22518694,54637992,\N
BRD-K22546959,24747174,\N
BRD-K22562809,54638986,\N
BRD-K22563530,54657711,\N
BRD-K22571527,60190095,\N
BRD-K22576413,54618490,\N
BRD-K22577612,54625455,\N
BRD-K22583762,54631471,\N
BRD-K22587354,71576776,\N
BRD-K22595386,54649132,\N
BRD-K22597651,60189247,\N
BRD-K22598343,44506045,\N
BRD-K22599598,54652585,\N
BRD-K22608272,54654076,\N
BRD-K22609494,44505807,\N
BRD-K22610673,54631021,\N
BRD-K22629238,54649291,\N
BRD-K22630074,54654060,\N
BRD-K22630935,44497341,\N
BRD-K22631935,16112820,\N
BRD-K22642889,54652542,\N
BRD-K22643403,54638619,\N
BRD-K22643697,54651361,\N
BRD-K22649335,60184957,\N
BRD-K22650859,56835399,\N
BRD-K22657795,44494905,\N
BRD-K22662435,3454,\N
BRD-K22663811,54615631,\N
BRD-K22664171,54638711,\N
BRD-K22668950,54639016,\N
BRD-K22673215,54618517,\N
BRD-K22674439,56835571,\N
BRD-K22676415,54645877,\N
BRD-K22685337,5104,\N
BRD-K22691925,60189499,\N
BRD-K22694382,54638307,\N
BRD-K22695599,54660685,\N
BRD-K22719646,54638623,\N
BRD-K22721982,54618740,\N
BRD-K22743786,54631363,\N
BRD-K22750348,60191859,\N
BRD-K22754681,44487652,\N
BRD-K22778679,54637787,\N
BRD-K22778942,54639084,\N
BRD-K22787051,54657516,\N
BRD-K22789789,44489490,\N
BRD-K22790182,44485085,\N
BRD-K22801678,54618548,\N
BRD-K22814206,56835300,\N
BRD-K22816026,54658498,\N
BRD-K22825029,56835533,\N
BRD-K22827077,54654196,\N
BRD-K22828548,44487555,\N
BRD-K22828860,44499516,\N
BRD-K22828899,53245473,\N
BRD-K22831754,24747341,\N
BRD-K22832646,1417813,\N
BRD-K22836524,60187335,\N
BRD-K22846014,54661107,\N
BRD-K22847783,44493635,\N
BRD-K22853292,44488113,\N
BRD-K22854278,54649878,\N
BRD-K22854900,44487478,\N
BRD-K22862802,71759459,\N
BRD-K22863062,54661068,\N
BRD-K22865069,44505584,\N
BRD-K22878149,23581823,\N
BRD-K22886798,54638680,\N
BRD-K22901619,73707471,\N
BRD-K22905567,54652599,\N
BRD-K22907310,54649662,\N
BRD-K22912836,44620176,\N
BRD-K22931010,2818982,\N
BRD-K22932079,54660917,\N
BRD-K22935984,54664940,\N
BRD-K22936972,66063,\N
BRD-K22937431,44619075,\N
BRD-K22941245,60190109,\N
BRD-K22944564,54631872,\N
BRD-K22945779,54618561,\N
BRD-K22947005,6433334,\N
BRD-K22951866,54615045,\N
BRD-K22959724,54631964,\N
BRD-K22961642,53299846,\N
BRD-K22983069,54626997,\N
BRD-K22988559,2210290,\N
BRD-K23001296,44505871,\N
BRD-K23011225,54618796,\N
BRD-K23017938,60191018,\N
BRD-K23018071,54645831,\N
BRD-K23020884,60185188,\N
BRD-K23021002,54666907,\N
BRD-K23027438,25199538,\N
BRD-K23033683,54657955,\N
BRD-K23038591,44486358,\N
BRD-K23050218,54657632,\N
BRD-K23051555,54661047,\N
BRD-K23058957,54646303,\N
BRD-K23060602,44498581,\N
BRD-K23060864,54631381,\N
BRD-K23062161,60185075,\N
BRD-K23073505,44486806,\N
BRD-K23077259,54651397,\N
BRD-K23091084,54661217,\N
BRD-K23091373,60189203,\N
BRD-K23103632,44497484,\N
BRD-K23108726,44504943,\N
BRD-K23117210,44501994,\N
BRD-K23123734,54649641,\N
BRD-K23138236,54664855,\N
BRD-K23147993,60185201,\N
BRD-K23149109,53338814,\N
BRD-K23149749,54654484,\N
BRD-K23154136,54657919,\N
BRD-K23162766,60189714,\N
BRD-K23163214,16219612,\N
BRD-K23165181,60138122,\N
BRD-K23166787,46904126,\N
BRD-K23172979,60182620,\N
BRD-K23191900,54638641,\N
BRD-K23192422,126565,\N
BRD-K23208702,60192247,\N
BRD-K23211153,44486324,\N
BRD-K23217072,663872,\N
BRD-K23217353,60190085,\N
BRD-K23220665,54649789,\N
BRD-K23233872,54648987,\N
BRD-K23240038,54618732,\N
BRD-K23240772,54664938,\N
BRD-K23243038,60189492,\N
BRD-K23263381,44504058,\N
BRD-K23282736,44506420,\N
BRD-K23287115,44616320,\N
BRD-K23293459,54646140,\N
BRD-K23301583,54638921,\N
BRD-K23304679,54618503,\N
BRD-K23313025,741395,\N
BRD-K23319301,71758969,\N
BRD-K23335153,1894361,\N
BRD-K23340610,60185005,\N
BRD-K23342641,15050929,\N
BRD-K23349860,44487412,\N
BRD-K23353440,25044703,\N
BRD-K23363278,11351021,\N
BRD-K23370299,44489316,\N
BRD-K23373611,54637784,\N
BRD-K23378122,54618902,\N
BRD-K23383398,447912,\N
BRD-K23384658,54625698,\N
BRD-K23393992,60191419,\N
BRD-K23396987,54646027,\N
BRD-K23406211,54661408,\N
BRD-K23407460,54646635,\N
BRD-K23410901,54651201,\N
BRD-K23412959,17757075,\N
BRD-K23414424,54654186,\N
BRD-K23424219,54649819,\N
BRD-K23429973,54650962,\N
BRD-K23438281,54648908,\N
BRD-K23453536,54649763,\N
BRD-K23455135,54637884,\N
BRD-K23470676,54664816,\N
BRD-K23478508,2724385,\N
BRD-K23488072,60191401,\N
BRD-K23491633,54618932,\N
BRD-K23496480,60189572,\N
BRD-K23499378,54649673,\N
BRD-K23506413,54618463,\N
BRD-K23531129,44602407,\N
BRD-K23535251,44502756,\N
BRD-K23541596,3077,\N
BRD-K23543378,60186184,\N
BRD-K23557133,53382788,\N
BRD-K23558120,54657713,\N
BRD-K23564441,44492397,\N
BRD-K23564937,54638551,\N
BRD-K23578923,60191116,\N
BRD-K23582869,44506926,\N
BRD-K23583188,3894,\N
BRD-K23584424,54638839,\N
BRD-K23586462,54638363,\N
BRD-K23589333,54657970,\N
BRD-K23603287,56835520,\N
BRD-K23607904,44503517,\N
BRD-K23618054,54657635,\N
BRD-K23620459,44495431,\N
BRD-K23623013,24747230,\N
BRD-K23623876,6604893,\N
BRD-K23628394,54648983,\N
BRD-K23628492,71125363,\N
BRD-K23629581,54651373,\N
BRD-K23644387,688666,\N
BRD-K23647039,54666513,\N
BRD-K23647045,60191298,\N
BRD-K23651361,54667764,\N
BRD-K23657553,44500949,\N
BRD-K23664396,54654259,\N
BRD-K23673040,690299,\N
BRD-K23674074,60185021,\N
BRD-K23674935,60189426,\N
BRD-K23674983,54631782,\N
BRD-K23680201,60184979,\N
BRD-K23680395,54658023,\N
BRD-K23688566,54638433,\N
BRD-K23701529,54646421,\N
BRD-K23703347,54660796,\N
BRD-K23713813,54618162,\N
BRD-K23714869,11870426,\N
BRD-K23723926,54654508,\N
BRD-K23724349,56835401,\N
BRD-K23727664,54649011,\N
BRD-K23728767,54654093,\N
BRD-K23731136,54637743,\N
BRD-K23744058,54649120,\N
BRD-K23769006,60185190,\N
BRD-K23770948,54649263,\N
BRD-K23774426,4831588,\N
BRD-K23775758,54646306,\N
BRD-K23781896,54660897,\N
BRD-K23784811,54652653,\N
BRD-K23786503,44507322,\N
BRD-K23794511,54638458,\N
BRD-K23801936,54618361,\N
BRD-K23802982,44506638,\N
BRD-K23807807,54669344,\N
BRD-K23822091,54645931,\N
BRD-K23838495,54651344,\N
BRD-K23841751,2815616,\N
BRD-K23844489,54621028,\N
BRD-K23856550,44493826,\N
BRD-K23871470,54637782,\N
BRD-K23872111,54638919,\N
BRD-K23872647,4234918,\N
BRD-K23875128,644354,\N
BRD-K23876588,54638929,\N
BRD-K23886631,54649824,\N
BRD-K23896287,60138091,\N
BRD-K23897615,49850031,\N
BRD-K23897871,54646099,\N
BRD-K23901007,54649016,\N
BRD-K23903329,60189392,\N
BRD-K23905744,44486903,\N
BRD-K23911230,54639156,\N
BRD-K23913458,323,\N
BRD-K23922020,189406,\N
BRD-K23931095,54649061,\N
BRD-K23931216,44488800,\N
BRD-K23933163,12625909,\N
BRD-K23933733,60191788,\N
BRD-K23935793,663459,\N
BRD-K23954640,54666635,\N
BRD-K23958338,54638728,\N
BRD-K23960714,54646207,\N
BRD-K23961390,46903784,\N
BRD-K23978082,3232217,\N
BRD-K23980805,56643205,\N
BRD-K23984367,406563,\N
BRD-K23985677,54637843,\N
BRD-K23985857,44618836,\N
BRD-K23986500,87327,\N
BRD-K23992348,54618273,\N
BRD-K24002047,54630795,\N
BRD-K24009388,54652501,\N
BRD-K24011082,54652455,\N
BRD-K24014699,44497383,\N
BRD-K24017250,54639109,\N
BRD-K24023109,62920,\N
BRD-K24026396,44496896,\N
BRD-K24031526,23863733,\N
BRD-K24045217,44491985,\N
BRD-K24049756,60184910,\N
BRD-K24050338,54646569,\N
BRD-K24050458,54654372,\N
BRD-K24051260,44142115,\N
BRD-K24053449,44491467,\N
BRD-K24053527,5702040,\N
BRD-K24058148,54657931,\N
BRD-K24062021,54650012,\N
BRD-K24075340,44505809,\N
BRD-K24077273,54645967,\N
BRD-K24084946,54638888,\N
BRD-K24102129,23777110,\N
BRD-K24106654,54649550,\N
BRD-K24112840,54666411,\N
BRD-K24118943,54650391,\N
BRD-K24123159,54658028,\N
BRD-K24124456,54618847,\N
BRD-K24125544,667453,\N
BRD-K24127443,44460128,\N
BRD-K24132293,637858,\N
BRD-K24133356,54657855,\N
BRD-K24139908,44497969,\N
BRD-K24149610,44496769,\N
BRD-K24156250,44142144,\N
BRD-K24161447,54618557,\N
BRD-K24164383,54661398,\N
BRD-K24167577,54637653,\N
BRD-K24169646,54652488,\N
BRD-K24169676,5943,\N
BRD-K24172839,54639021,\N
BRD-K24175855,54661012,\N
BRD-K24184187,60190114,\N
BRD-K24192521,54654571,\N
BRD-K24193032,60191242,\N
BRD-K24196267,54631723,\N
BRD-K24199200,54638531,\N
BRD-K24201553,11957684,\N
BRD-K24205443,44507242,\N
BRD-K24213763,54638816,\N
BRD-K24214483,44490530,\N
BRD-K24217168,44501445,\N
BRD-K24217589,54638547,\N
BRD-K24230322,54652617,\N
BRD-K24240364,10042240,\N
BRD-K24242444,54646378,\N
BRD-K24243182,60189322,\N
BRD-K24251672,54669576,\N
BRD-K24257383,54632180,\N
BRD-K24259871,54649756,\N
BRD-K24269428,54631848,\N
BRD-K24272049,54650197,\N
BRD-K24277661,54639107,\N
BRD-K24281017,13186954,\N
BRD-K24282403,54637809,\N
BRD-K24297741,5641,\N
BRD-K24304282,152670,\N
BRD-K24306712,54652655,\N
BRD-K24307074,10352540,\N
BRD-K24319052,44618474,\N
BRD-K24319929,54669492,\N
BRD-K24321898,44505844,\N
BRD-K24325779,54646107,\N
BRD-K24329506,54646389,\N
BRD-K24338558,54646173,\N
BRD-K24339152,54638794,\N
BRD-K24346336,3739601,\N
BRD-K24348220,54625471,\N
BRD-K24351638,60191079,\N
BRD-K24383920,54660614,\N
BRD-K24387065,54651328,\N
BRD-K24390300,54631890,\N
BRD-K24391905,44496454,\N
BRD-K24392866,54664856,\N
BRD-K24396417,44505124,\N
BRD-K24404115,60185159,\N
BRD-K24426149,2120347,\N
BRD-K24427624,54654465,\N
BRD-K24427824,54646305,\N
BRD-K24461445,44460124,\N
BRD-K24465470,54645851,\N
BRD-K24465933,56835326,\N
BRD-K24468827,44143088,\N
BRD-K24469285,54664907,\N
BRD-K24469697,54654290,\N
BRD-K24473282,656783,\N
BRD-K24486079,54631286,\N
BRD-K24496965,54632099,\N
BRD-K24502634,54645806,\N
BRD-K24506271,54632199,\N
BRD-K24515980,73265214,\N
BRD-K24522647,54661084,\N
BRD-K24523081,44504331,\N
BRD-K24526313,93504,\N
BRD-K24528445,44503480,\N
BRD-K24536757,60191086,\N
BRD-K24538644,44665680,\N
BRD-K24550549,54645874,\N
BRD-K24559712,7048591,\N
BRD-K24561725,54649861,\N
BRD-K24562909,54631573,\N
BRD-K24564544,6538121,\N
BRD-K24565544,44483821,\N
BRD-K24572125,54653983,\N
BRD-K24576554,11696609,\N
BRD-K24578841,54657964,\N
BRD-K24595067,60184862,\N
BRD-K24598397,665449,\N
BRD-K24610782,5921,\N
BRD-K24616672,5795,\N
BRD-K24621485,54657758,\N
BRD-K24625151,60184916,\N
BRD-K24626857,54661015,\N
BRD-K24630133,2768,\N
BRD-K24632043,60191035,\N
BRD-K24632213,814607,\N
BRD-K24638771,54618384,\N
BRD-K24639784,60189404,\N
BRD-K24652731,3085416,\N
BRD-K24656059,54639142,\N
BRD-K24656285,445070,\N
BRD-K24658364,54638245,\N
BRD-K24663282,54669469,\N
BRD-K24665987,56643184,\N
BRD-K24671931,54649630,\N
BRD-K24675965,2802894,\N
BRD-K24677486,6875617,\N
BRD-K24680618,54661049,\N
BRD-K24681473,10126189,\N
BRD-K24685884,54631856,\N
BRD-K24686773,49787910,\N
BRD-K24690085,60192109,\N
BRD-K24690302,\N,\N
BRD-K24698610,54652569,\N
BRD-K24705176,44141936,\N
BRD-K24717178,54657570,\N
BRD-K24722667,44617598,\N
BRD-K24734706,54649596,\N
BRD-K24736231,54613908,\N
BRD-K24742410,54639149,\N
BRD-K24744176,44489582,\N
BRD-K24746925,54660790,\N
BRD-K24748809,54660959,\N
BRD-K24750847,54618983,\N
BRD-K24752075,54621025,\N
BRD-K24754728,44490897,\N
BRD-K24755528,54666565,\N
BRD-K24758440,54631370,\N
BRD-K24769439,54657573,\N
BRD-K24776817,54650009,\N
BRD-K24776959,54615106,\N
BRD-K24779930,54631765,\N
BRD-K24781398,54658089,\N
BRD-K24781739,54631352,\N
BRD-K24789695,54652602,\N
BRD-K24798550,54613918,\N
BRD-K24820372,54666478,\N
BRD-K24820558,54638497,\N
BRD-K24821098,54631491,\N
BRD-K24824043,54652706,\N
BRD-K24855340,54657628,\N
BRD-K24855614,54637722,\N
BRD-K24859147,56965963,\N
BRD-K24861700,44495386,\N
BRD-K24885102,44489456,\N
BRD-K24890551,54638653,\N
BRD-K24893212,60187513,\N
BRD-K24894325,44493967,\N
BRD-K24896023,54652608,\N
BRD-K24925364,6622773,\N
BRD-K24925721,60190185,\N
BRD-K24927839,54631528,\N
BRD-K24932095,54657553,\N
BRD-K24946412,54647362,\N
BRD-K24956360,54666495,\N
BRD-K24962261,60190210,\N
BRD-K24975719,54618271,\N
BRD-K24977302,54646334,\N
BRD-K24986598,54649145,\N
BRD-K24991044,44500869,\N
BRD-K24992635,54646413,\N
BRD-K24992843,44488752,\N
BRD-K24994810,101989,\N
BRD-K25006240,54650023,\N
BRD-K25018652,54649905,\N
BRD-K25029498,44498665,\N
BRD-K25031586,54664957,\N
BRD-K25031780,54646619,\N
BRD-K25037118,54638706,\N
BRD-K25038599,54651364,\N
BRD-K25042903,54652652,\N
BRD-K25050358,44492573,\N
BRD-K25056189,54618329,\N
BRD-K25065206,46903409,\N
BRD-K25068941,56835282,\N
BRD-K25070860,44487526,\N
BRD-K25075681,119192,\N
BRD-K25079130,11852606,\N
BRD-K25082699,60185128,\N
BRD-K25089649,60184997,\N
BRD-K25090764,54649054,\N
BRD-K25094041,54646405,\N
BRD-K25094947,60138068,\N
BRD-K25096430,54638625,\N
BRD-K25097708,54631855,\N
BRD-K25098415,54649599,\N
BRD-K25119693,54618808,\N
BRD-K25125608,54618532,\N
